"Emp ID","Name Prefix","First Name","Middle Initial","Last Name","Gender","E Mail","Father's Name","Mother's Name","Mother's Maiden Name","Date of Birth","Time of Birth","Age in Yrs.","Weight in Kgs.","Date of Joining","Quarter of Joining","Half of Joining","Year of Joining","Month of Joining","Month Name of Joining","Short Month","Day of Joining","DOW of Joining","Short DOW","Age in Company (Years)","Salary","Last % Hike","SSN","Phone No.","Place Name","County","City","State","Zip","Region","User Name","Password"
"987110","Dr.","Louis","S","Carney","M","louis.carney@hotmail.com","Rickey Carney","Nellie Carney","Perrone","1/7/1966","06:43:37 PM","51.59","70","12/21/2012","Q4","H2","2012","12","December","Dec","21","Friday","Fri","4.6","61266","30%","349-08-8332","217-548-7757","Rosamond","Christian","Rosamond","IL","62083","Midwest","lscarney","Q0z*~DyMr3;XXU"
"818330","Mrs.","Suzan","U","Garner","F","suzan.garner@gmail.com","Lee Garner","Hannah Garner","Baxter","10/9/1970","11:18:56 AM","46.83","51","11/26/2016","Q4","H2","2016","11","November","Nov","26","Saturday","Sat","0.67","184578","2%","713-18-1285","239-386-8097","Fort Myers","Lee","Fort Myers","FL","33907","South","sugarner","zW/c{7E#"
"141292","Mr.","Kirk","P","Brush","M","kirk.brush@yahoo.com","Salvador Brush","Debbra Brush","Fang","10/20/1964","01:21:27 PM","52.81","74","10/21/2013","Q4","H2","2013","10","October","Oct","21","Monday","Mon","3.77","126099","19%","177-86-3622","239-913-0904","Citra","Marion","Citra","FL","32113","South","kpbrush","9>JB<oxDmpM"
"482552","Dr.","Stefan","C","Mundell","M","stefan.mundell@yahoo.com","Nolan Mundell","Pauline Mundell","Gallup","8/15/1985","12:26:59 AM","31.97","90","4/24/2010","Q2","H1","2010","4","April","Apr","24","Saturday","Sat","7.27","177858","2%","079-02-1568","210-530-6735","Garland","Dallas","Garland","TX","75043","South","scmundell","ajgAHx~r\:"
"707988","Ms.","Shanika","B","Pinkney","F","shanika.pinkney@aol.com","Hank Pinkney","Michelle Pinkney","Doyle","4/21/1989","09:38:24 PM","28.29","48","5/19/2015","Q2","H1","2015","5","May","May","19","Tuesday","Tue","2.19","197978","0%","203-84-2596","209-505-6946","San Francisco","San Francisco","San Francisco","CA","94140","West","sbpinkney","WMQQV:Rn08h"
"927148","Mr.","Grady","M","Grayson","M","grady.grayson@gmail.com","Brooks Grayson","Romelia Grayson","Kimsey","11/2/1968","09:12:12 AM","48.77","72","2/6/1998","Q1","H1","1998","2","February","Feb","6","Friday","Fri","19.48","99819","30%","444-27-6009","206-329-4622","Albion","Whitman","Albion","WA","99102","West","gmgrayson","WN_N?[Zgu<m"
"962354","Mr.","Elton","R","Wilmoth","M","elton.wilmoth@yahoo.com","Robin Wilmoth","Katy Wilmoth","Sigmon","9/18/1969","02:21:35 PM","47.89","88","8/15/1999","Q3","H2","1999","8","August","Aug","15","Sunday","Sun","17.96","136927","12%","161-86-2561","210-590-8987","Hext","Menard","Hext","TX","76848","South","erwilmoth","Iv]IG4FbIqq"
"385978","Mrs.","Marlene","Y","Vanwinkle","F","marlene.vanwinkle@microsoft.com","Keenan Vanwinkle","Jesse Vanwinkle","Griffiths","4/24/1978","03:04:00 PM","39.29","55","6/26/2014","Q2","H1","2014","6","June","Jun","26","Thursday","Thu","3.09","90865","28%","555-99-9589","480-450-2280","Saint Johns","Apache","Saint Johns","AZ","85936","West","myvanwinkle","Nl30~L:/G9e"
"582932","Hon.","Helen","I","Pineda","F","helen.pineda@gmail.com","Kurtis Pineda","Shena Pineda","Rogan","6/30/1964","10:56:42 AM","53.11","53","6/16/2004","Q2","H1","2004","6","June","Jun","16","Wednesday","Wed","13.12","143261","22%","349-08-0381","210-260-4494","Sadler","Grayson","Sadler","TX","76264","South","hipineda","UzA>A8qqGp_"
"977476","Mrs.","Catherine","L","Lydon","F","catherine.lydon@gmail.com","Vincenzo Lydon","Kandy Lydon","Hiller","5/14/1974","09:43:03 AM","43.24","51","3/19/2003","Q1","H1","2003","3","March","Mar","19","Wednesday","Wed","14.37","73448","8%","664-22-0286","303-265-7585","Erie","Weld","Erie","CO","80516","West","cllydon","e!6XvgsJ6u36T"
"559848","Ms.","Katheleen","J","Evans","F","katheleen.evans@yahoo.co.uk","Alexis Evans","Kandy Evans","Borchers","6/18/1965","02:31:20 PM","52.15","43","3/12/2017","Q1","H1","2017","3","March","Mar","12","Sunday","Sun","0.38","50765","4%","128-98-9500","405-281-2504","Hinton","Caddo","Hinton","OK","73047","South","kjevans","GPccsXQ7"
"792496","Ms.","Dusti","G","Bannon","F","dusti.bannon@shaw.ca","Emmett Bannon","Tamala Bannon","Laurent","8/20/1960","05:19:44 AM","56.98","55","12/24/1986","Q4","H2","1986","12","December","Dec","24","Wednesday","Wed","30.61","85171","12%","111-98-8070","262-296-8725","Brule","Douglas","Brule","WI","54820","Midwest","dgbannon","NK!e@f&xCdv"
"419246","Mr.","Elvin","Z","Ralston","M","elvin.ralston@yahoo.ca","Darwin Ralston","Jannie Ralston","Mesa","4/11/1990","08:50:14 AM","27.32","86","3/24/2012","Q1","H1","2012","3","March","Mar","24","Saturday","Sat","5.35","189745","22%","566-99-8833","308-376-8296","Hastings","Adams","Hastings","NE","68902","Midwest","ezralston","ZGHC#wo]9;mbvN["
"639812","Ms.","Florinda","R","Phillips","F","florinda.phillips@yahoo.com","Bruce Phillips","Jerrie Phillips","Beauchamp","4/26/1976","01:33:25 PM","41.28","54","12/8/2014","Q4","H2","2014","12","December","Dec","8","Monday","Mon","2.64","114827","20%","049-15-1095","210-655-3745","Orange","Orange","Orange","TX","77632","South","frphillips","B0GC]P5{V9G"
"781228","Mr.","Lewis","O","Sealey","M","lewis.sealey@apple.com","Tyler Sealey","Drucilla Sealey","Albers","9/28/1958","03:18:19 AM","58.87","66","4/15/1989","Q2","H1","1989","4","April","Apr","15","Saturday","Sat","28.3","74139","28%","623-85-4387","314-897-5135","Essex","Stoddard","Essex","MO","63846","Midwest","losealey","yK%I#L[~l;{5S$"
"780970","Mr.","Trey","D","Sisco","M","trey.sisco@yahoo.com","Lemuel Sisco","Teresa Sisco","Faught","10/25/1973","05:42:01 AM","43.79","89","9/22/2008","Q3","H2","2008","9","September","Sep","22","Monday","Mon","8.85","62520","3%","662-22-5493","205-632-8494","Safford","Dallas","Safford","AL","36773","South","tdsisco","pLwCH6<bOk3"
"469656","Ms.","Rachael","M","Niemi","F","rachael.niemi@yahoo.com","Jody Niemi","Yan Niemi","Leong","10/12/1988","03:33:05 PM","28.81","58","12/25/2010","Q4","H2","2010","12","December","Dec","25","Saturday","Sat","6.59","189502","1%","368-39-4182","303-268-6987","Crowley","Crowley","Crowley","CO","81034","West","rmniemi","kI+tD~>90p"
"528086","Mr.","Lenny","Q","Dennard","M","lenny.dennard@hotmail.co.uk","Orville Dennard","Dia Dennard","Sample","12/31/1989","12:25:32 AM","27.59","79","5/16/2016","Q2","H1","2016","5","May","May","16","Monday","Mon","1.2","128544","9%","144-23-2371","236-352-5226","Charlottesville","Charlottesville (city)","Charlottesville","VA","22903","South","lqdennard","M$ssmc}pUr"
"290192","Mr.","Alton","H","Cordeiro","M","alton.cordeiro@bellsouth.net","Enrique Cordeiro","Maryalice Cordeiro","Hodge","7/2/1986","08:02:17 AM","31.09","88","9/10/2014","Q3","H2","2014","9","September","Sep","10","Wednesday","Wed","2.88","118634","9%","457-99-9518","212-209-8978","Bronx","Bronx","Bronx","NY","10458","Northeast","ahcordeiro","H7*i&X3p%mY2"
"688428","Mr.","Dudley","A","Childs","M","dudley.childs@gmail.com","Jerrell Childs","Kaitlyn Childs","Floyd","9/4/1966","08:59:45 PM","50.93","51","12/12/1988","Q4","H2","1988","12","December","Dec","12","Monday","Mon","28.64","46507","4%","546-99-7441","212-202-5259","Niagara Falls","Niagara","Niagara Falls","NY","14305","Northeast","dachilds","JI|y7m9C\AVm*x"
"650788","Mr.","Sergio","S","Leonardo","M","sergio.leonardo@charter.net","Elvis Leonardo","Leisha Leonardo","Counts","7/4/1985","10:49:53 AM","32.09","74","4/20/2007","Q2","H1","2007","4","April","Apr","20","Friday","Fri","10.28","81871","19%","061-02-9734","218-998-3759","Wadena","Wadena","Wadena","MN","56482","Midwest","ssleonardo","F0uVq}jgO[!."
"903844","Mr.","Steven","C","Wilcox","M","steven.wilcox@gmail.com","Vicente Wilcox","Kandi Wilcox","Contreras","5/3/1989","01:51:13 PM","28.25","63","10/15/2012","Q4","H2","2012","10","October","Oct","15","Monday","Mon","4.79","111005","6%","263-99-7709","212-602-7488","Orangeburg","Rockland","Orangeburg","NY","10962","Northeast","scwilcox","7z@}#maA"
"113156","Dr.","Taylor","W","Littrell","M","taylor.littrell@verizon.net","Francisco Littrell","Denise Littrell","Barragan","9/3/1994","07:54:03 PM","22.92","88","2/12/2016","Q1","H1","2016","2","February","Feb","12","Friday","Fri","1.46","167929","28%","008-94-0517","316-762-7992","Cedar","Smith","Cedar","KS","67628","Midwest","twlittrell","M;sOB;q;T"
"673984","Prof.","Grady","F","Guyette","M","grady.guyette@hotmail.com","Mason Guyette","Lexie Guyette","Reilly","12/7/1972","12:47:56 PM","44.67","89","7/7/2005","Q3","H2","2005","7","July","Jul","7","Thursday","Thu","12.07","194367","23%","256-99-8899","303-483-0946","Hayden","Routt","Hayden","CO","81639","West","gfguyette","7M/0x$1mwuc"
"686906","Drs.","Elwanda","U","Raymond","F","elwanda.raymond@rediffmail.com","Scott Raymond","Ivy Raymond","Pointer","5/26/1985","03:29:46 AM","32.19","45","2/10/2014","Q1","H1","2014","2","February","Feb","10","Monday","Mon","3.46","106995","30%","048-15-3022","215-766-8020","Genesee","Potter","Genesee","PA","16923","Northeast","euraymond","3:cB/}?TjRT"
"141664","Mr.","Jody","H","Jeanbaptiste","M","jody.jeanbaptiste@yahoo.ca","Sterling Jeanbaptiste","Jacqui Jeanbaptiste","Dingle","12/22/1982","04:38:41 PM","34.62","66","1/28/2004","Q1","H1","2004","1","January","Jan","28","Wednesday","Wed","13.51","160668","3%","394-33-7504","217-374-2700","Peoria","Peoria","Peoria","IL","61604","Midwest","jhjeanbaptiste","k<9w;TY:%"
"244640","Mr.","Carter","F","Murray","M","carter.murray@gmail.com","Darin Murray","Hildred Murray","Vanscoy","11/10/1963","02:06:23 PM","53.75","85","4/19/2008","Q2","H1","2008","4","April","Apr","19","Saturday","Sat","9.28","91030","16%","482-41-3607","218-306-9674","Marshall","Lyon","Marshall","MN","56258","Midwest","cfmurray","o}dl4N_j"
"473282","Ms.","Annabell","B","Westphal","F","annabell.westphal@gmail.com","Colby Westphal","Lorinda Westphal","Booher","2/20/1962","11:37:19 PM","55.47","42","7/3/1989","Q3","H2","1989","7","July","Jul","3","Monday","Mon","28.09","157996","1%","349-08-9948","480-656-9681","Phoenix","Maricopa","Phoenix","AZ","85021","West","abwestphal","vG1mq>0J{-"
"462968","Mr.","Nestor","Z","Wisdom","M","nestor.wisdom@hotmail.co.uk","Ramon Wisdom","Theressa Wisdom","Keesee","1/5/1968","09:46:04 AM","49.59","78","6/28/1994","Q2","H1","1994","6","June","Jun","28","Tuesday","Tue","23.1","63581","15%","768-02-7368","479-731-7525","Plainview","Yell","Plainview","AR","72857","South","nzwisdom","w][:%GXx|I!L"
"734420","Mrs.","Hettie","I","Woodhouse","F","hettie.woodhouse@verizon.net","Rosario Woodhouse","Majorie Woodhouse","Ballard","7/17/1980","12:16:35 AM","37.05","48","7/13/2001","Q3","H2","2001","7","July","Jul","13","Friday","Fri","16.05","163038","6%","056-02-0679","206-412-8322","Custer","Whatcom","Custer","WA","98240","West","hiwoodhouse","bo60.uGdxT[?1"
"741318","Ms.","Ardella","M","Florio","F","ardella.florio@gmail.com","Jake Florio","Merrie Florio","Abad","10/23/1993","01:24:26 AM","23.78","41","12/9/2014","Q4","H2","2014","12","December","Dec","9","Tuesday","Tue","2.64","151262","2%","536-71-9103","479-924-3800","Wilton","Little River","Wilton","AR","71865","South","amflorio","2Qp9#R0x$"
"632458","Mr.","Steve","X","Hostetler","M","steve.hostetler@gmail.com","Amos Hostetler","Julie Hostetler","Sikora","4/12/1987","06:16:04 AM","30.32","72","5/2/2011","Q2","H1","2011","5","May","May","2","Monday","Mon","6.24","119265","5%","039-74-8102","209-272-1285","Fresno","Fresno","Fresno","CA","93720","West","sxhostetler","g\;*F^pX:"
"737588","Mrs.","Kathryn","N","Hintz","F","kathryn.hintz@walmart.com","Andreas Hintz","Dorthea Hintz","Waites","4/16/1981","12:55:31 PM","36.31","58","10/16/2010","Q4","H2","2010","10","October","Oct","16","Saturday","Sat","6.79","101977","7%","321-11-2354","423-947-7113","College Grove","Williamson","College Grove","TN","37046","South","knhintz","x9:[WF5z!!Ev"
"263800","Hon.","Palmer","H","Cowden","M","palmer.cowden@aol.com","Hollis Cowden","Pauline Cowden","Wilcher","2/1/1985","12:55:37 PM","32.51","74","4/24/2016","Q2","H1","2016","4","April","Apr","24","Sunday","Sun","1.26","76275","24%","226-99-8980","209-728-2904","Santa Monica","Los Angeles","Santa Monica","CA","90401","West","phcowden","oQKR]G6vE}-3sX+"
"149878","Mr.","Michale","J","Nyberg","M","michale.nyberg@hotmail.co.uk","Frances Nyberg","Toccara Nyberg","Link","11/7/1957","05:18:37 AM","59.76","57","12/29/2010","Q4","H2","2010","12","December","Dec","29","Wednesday","Wed","6.58","103104","6%","051-02-7255","480-689-6019","Tucson","Pima","Tucson","AZ","85775","West","mjnyberg","5SlcuEQ1@d6V"
"119844","Hon.","Crysta","E","Redwine","F","crysta.redwine@comcast.net","Dale Redwine","Reyna Redwine","Lizarraga","8/3/1968","04:46:13 AM","49.02","50","3/15/2013","Q1","H1","2013","3","March","Mar","15","Friday","Fri","4.37","105695","13%","102-02-3382","210-551-1788","Spurger","Tyler","Spurger","TX","77660","South","ceredwine","EWPVx.Ga9M3gi&"
"158678","Mr.","Nathan","G","Roger","M","nathan.roger@verizon.net","Arturo Roger","Cecelia Roger","Beauregard","1/7/1971","07:21:59 AM","46.59","83","1/20/2004","Q1","H1","2004","1","January","Jan","20","Tuesday","Tue","13.53","118692","27%","182-86-8394","209-708-8249","Napa","Napa","Napa","CA","94559","West","ngroger","gri$ai]F1i3|"
"140430","Mr.","Norris","L","Colangelo","M","norris.colangelo@yahoo.com","Rey Colangelo","Rosalie Colangelo","Stocker","9/28/1982","11:07:18 AM","34.85","51","9/28/2005","Q3","H2","2005","9","September","Sep","28","Wednesday","Wed","11.84","167390","2%","725-18-7385","202-633-9157","Washington","District of Columbia","Washington","DC","20310","South","nlcolangelo","eFfS|?2MV"
"171402","Mr.","Rocco","R","Ries","M","rocco.ries@rediffmail.com","Bret Ries","Colby Ries","Gorham","9/24/1970","11:47:49 PM","46.87","63","8/9/2010","Q3","H2","2010","8","August","Aug","9","Monday","Mon","6.97","94859","15%","076-02-9989","209-363-2577","Orange","Orange","Orange","CA","92669","West","rrries","sl4wL0\N8RPT]c-"
"394816","Dr.","Edward","U","Pieper","M","edward.pieper@gmail.com","Micheal Pieper","Jame Pieper","Wells","3/3/1979","08:27:27 AM","38.43","76","2/21/2010","Q1","H1","2010","2","February","Feb","21","Sunday","Sun","7.44","112124","19%","328-11-2466","225-679-6017","Evangeline","Acadia","Evangeline","LA","70537","South","eupieper","Y9JC-+U:e$ZKo|I"
"574160","Dr.","Palmer","V","Albin","M","palmer.albin@hotmail.com","Albert Albin","Yon Albin","Redford","7/22/1973","06:10:05 PM","44.05","78","2/4/2015","Q1","H1","2015","2","February","Feb","4","Wednesday","Wed","2.48","137863","21%","732-28-0394","217-213-4852","Lansing","Cook","Lansing","IL","60438","Midwest","pvalbin","xQZ||cH6~P7foW/"
"437980","Dr.","Olen","F","Waltman","M","olen.waltman@gmail.com","Pasquale Waltman","Cherie Waltman","Main","8/28/1974","07:57:16 AM","42.95","65","12/23/1995","Q4","H2","1995","12","December","Dec","23","Saturday","Sat","21.61","124484","3%","316-35-6142","231-339-7244","Caledonia","Kent","Caledonia","MI","49316","Midwest","ofwaltman","ote^HdiUJIan#im"
"547066","Mr.","Elmer","F","East","M","elmer.east@aol.com","Pete East","Concetta East","Rudd","8/28/1995","04:02:19 PM","21.93","82","5/31/2017","Q2","H1","2017","5","May","May","31","Wednesday","Wed","0.16","153504","21%","592-99-1515","209-633-0065","Oakland","Alameda","Oakland","CA","94621","West","efeast","3ts<bD7o>O-~?M"
"665654","Mr.","Ryan","T","Runyan","M","ryan.runyan@bellsouth.net","Patricia Runyan","Camila Runyan","Brim","10/18/1989","01:29:12 AM","27.79","87","10/16/2014","Q4","H2","2014","10","October","Oct","16","Thursday","Thu","2.78","180104","9%","461-99-0950","701-517-9249","Wimbledon","Barnes","Wimbledon","ND","58492","Midwest","rtrunyan","g^-.iRZ0lXl\H"
"998842","Mr.","Korey","Z","Stokes","M","korey.stokes@hotmail.com","Huey Stokes","Carlee Stokes","Cahoon","10/14/1980","11:15:07 PM","36.81","50","9/18/2007","Q3","H2","2007","9","September","Sep","18","Tuesday","Tue","9.87","91435","16%","337-11-9483","303-847-6559","Eads","Kiowa","Eads","CO","81036","West","kzstokes","0gL{Ka\5"
"131600","Hon.","Benjamin","F","Tripp","M","benjamin.tripp@outlook.com","Zachary Tripp","Junie Tripp","Propst","5/23/1980","09:37:39 PM","37.21","61","4/14/2009","Q2","H1","2009","4","April","Apr","14","Tuesday","Tue","8.29","171259","17%","708-18-9020","603-458-9471","Groveton","Coos","Groveton","NH","3582","Northeast","bftripp","d:onLBu7|1<?C3"
"913012","Drs.","Maura","A","Arias","F","maura.arias@outlook.com","Dominick Arias","Christine Arias","Reneau","4/27/1986","09:12:39 PM","31.27","48","8/28/2008","Q3","H2","2008","8","August","Aug","28","Thursday","Thu","8.92","177480","15%","234-57-3656","203-228-4623","New Haven","New Haven","New Haven","CT","6504","Northeast","maarias","A%fVvCS-Ah!d:]"
"903394","Drs.","Meredith","J","Hobby","F","meredith.hobby@gmail.com","Stefan Hobby","Wendy Hobby","To","9/5/1987","01:57:45 AM","29.92","41","9/9/2009","Q3","H2","2009","9","September","Sep","9","Wednesday","Wed","7.89","125846","18%","682-24-9511","217-566-7501","Mooseheart","Kane","Mooseheart","IL","60539","Midwest","mjhobby","M>5a-g]%&LwNz"
"702612","Hon.","Spencer","C","Cookson","M","spencer.cookson@hotmail.com","Glen Cookson","Collen Cookson","Bloch","3/18/1984","04:05:49 AM","33.38","75","12/24/2015","Q4","H2","2015","12","December","Dec","24","Thursday","Thu","1.59","149266","9%","368-39-9526","206-934-8956","Southworth","Kitsap","Southworth","WA","98386","West","sccookson","v2*{z*O$]"
"991536","Mr.","Sheldon","E","Helton","M","sheldon.helton@walmart.com","Hugo Helton","Chara Helton","Treadway","12/22/1979","09:56:13 AM","37.62","82","1/13/2015","Q1","H1","2015","1","January","Jan","13","Tuesday","Tue","2.54","52590","20%","703-18-6253","252-433-4811","Winston Salem","Forsyth","Winston Salem","NC","27104","South","sehelton","GJNOKwYDBAO*-e"
"120588","Ms.","Gianna","X","Brookshire","F","gianna.brookshire@yahoo.com","Willis Brookshire","Sadye Brookshire","Bowens","2/7/1970","07:27:11 AM","47.5","43","10/27/2009","Q4","H2","2009","10","October","Oct","27","Tuesday","Tue","7.76","91864","3%","384-37-1149","207-749-5303","Chebeague Island","Cumberland","Chebeague Island","ME","4017","Northeast","gxbrookshire","uII6v>]CFQeNn?C"
"610012","Ms.","Roseanna","W","Regalado","F","roseanna.regalado@yahoo.ca","Robert Regalado","Selma Regalado","Macgregor","2/24/1976","06:04:25 PM","41.45","40","5/16/1997","Q2","H1","1997","5","May","May","16","Friday","Fri","20.21","166231","30%","433-99-5256","218-346-8148","Makinen","St. Louis","Makinen","MN","55763","Midwest","rwregalado","Xz|im.rldLK1N"
"575110","Mr.","Steven","D","Geddes","M","steven.geddes@exxonmobil.com","Raphael Geddes","Terrilyn Geddes","Allard","3/11/1961","04:37:23 PM","56.42","69","8/15/2016","Q3","H2","2016","8","August","Aug","15","Monday","Mon","0.95","76735","10%","429-99-3299","217-802-9072","Kankakee","Kankakee","Kankakee","IL","60901","Midwest","sdgeddes","9}w:Pono4E&k&Dc"
"119216","Ms.","Migdalia","O","Stcyr","F","migdalia.stcyr@hotmail.com","Louis Stcyr","Catrina Stcyr","Woody","4/15/1973","09:23:30 PM","44.32","51","11/16/2007","Q4","H2","2007","11","November","Nov","16","Friday","Fri","9.7","154313","10%","302-15-3862","252-404-8337","New London","Stanly","New London","NC","28127","South","mostcyr","f+-720otrV3n2?"
"974840","Ms.","Ione","M","Milam","F","ione.milam@hotmail.co.uk","Bert Milam","Aurore Milam","Carrico","1/28/1995","01:00:33 PM","22.51","53","9/1/2016","Q3","H2","2016","9","September","Sep","1","Thursday","Thu","0.9","76157","6%","751-18-2663","212-699-8122","Jamaica","Jamaica","Jamaica","NY","11447","Northeast","immilam","nIZbs]gjK|:[KU"
"574974","Drs.","Lore","M","Word","F","lore.word@aol.com","Jamal Word","Katharina Word","Forster","11/23/1962","07:40:11 PM","54.72","46","9/9/1986","Q3","H2","1986","9","September","Sep","9","Tuesday","Tue","30.9","194670","27%","483-41-5569","210-953-6158","Enochs","Bailey","Enochs","TX","79324","South","lmword","IyXa$1sM1$]2_Q"
"960778","Ms.","Racheal","P","Brittingham","F","racheal.brittingham@exxonmobil.com","Pablo Brittingham","Loreta Brittingham","Kight","8/20/1988","06:25:57 PM","28.96","58","3/12/2014","Q1","H1","2014","3","March","Mar","12","Wednesday","Wed","3.38","98509","16%","531-71-1733","406-682-2511","Boulder","Jefferson","Boulder","MT","59632","West","rpbrittingham","D|8FXxCkW"
"908662","Ms.","Lolita","H","Unger","F","lolita.unger@gmail.com","Roman Unger","Merissa Unger","Stalker","11/30/1989","07:33:06 PM","27.68","51","2/12/2014","Q1","H1","2014","2","February","Feb","12","Wednesday","Wed","3.46","129353","27%","069-02-9734","405-232-9345","Kenefic","Bryan","Kenefic","OK","74748","South","lhunger","TR*4[4spfbOY"
"615984","Mr.","Lesley","U","Mcgowan","M","lesley.mcgowan@gmail.com","Jake Mcgowan","Cynthia Mcgowan","Espinoza","5/24/1978","10:41:53 AM","39.21","61","7/14/2010","Q3","H2","2010","7","July","Jul","14","Wednesday","Wed","7.04","128018","15%","360-08-8217","316-920-3515","Tribune","Greeley","Tribune","KS","67879","Midwest","lumcgowan","Y\k;t;ING#ba9ig"
"603906","Drs.","Francene","O","Ransom","F","francene.ransom@msn.com","Robt Ransom","Ronna Ransom","Bayne","5/6/1990","08:11:34 PM","27.25","46","2/15/2014","Q1","H1","2014","2","February","Feb","15","Saturday","Sat","3.45","129780","3%","750-20-6357","231-506-7446","Grand Rapids","Kent","Grand Rapids","MI","49530","Midwest","foransom","7TM;AFV[Z]xu"
"602020","Ms.","Billy","Z","Bryce","F","billy.bryce@aol.com","Carmelo Bryce","Samuel Bryce","Sickler","7/18/1988","04:32:48 PM","29.05","41","6/26/2011","Q2","H1","2011","6","June","Jun","26","Sunday","Sun","6.09","163054","3%","661-22-7625","339-462-8188","West Falmouth","Barnstable","West Falmouth","MA","2574","Northeast","bzbryce","rW{sM2MjoR+2"
"746980","Mr.","Kris","D","Darrow","M","kris.darrow@earthlink.net","Alphonso Darrow","Coretta Darrow","Whitmer","9/20/1980","08:14:44 PM","36.88","74","10/28/2011","Q4","H2","2011","10","October","Oct","28","Friday","Fri","5.75","92887","12%","614-87-7045","316-935-4780","Wakarusa","Shawnee","Wakarusa","KS","66546","Midwest","kddarrow","m4l1g/$Xr]G;mdk"
"382142","Mr.","Cruz","B","Helfrich","M","cruz.helfrich@gmail.com","Jeromy Helfrich","Mildred Helfrich","Mecham","3/3/1983","11:13:02 AM","34.43","79","4/30/2015","Q2","H1","2015","4","April","Apr","30","Thursday","Thu","2.25","145995","4%","174-86-9333","205-215-7495","Mobile","Mobile","Mobile","AL","36612","South","cbhelfrich","0^:x+{~Hb5BcV+k"
"988756","Ms.","Frankie","W","Colon","F","frankie.colon@gmail.com","Michale Colon","Laree Colon","Catalan","11/9/1978","01:38:16 PM","38.74","56","3/10/2015","Q1","H1","2015","3","March","Mar","10","Tuesday","Tue","2.39","88848","26%","755-07-2533","206-795-8467","Edmonds","Snohomish","Edmonds","WA","98020","West","fwcolon","R2]MU<PIUFCVx+Z"
"577062","Mrs.","Charmaine","P","Alleyne","F","charmaine.alleyne@hotmail.com","Rhett Alleyne","Iva Alleyne","Hoyos","5/25/1995","11:49:25 AM","22.19","55","7/23/2016","Q3","H2","2016","7","July","Jul","23","Saturday","Sat","1.01","103756","24%","370-37-9821","231-996-6576","Farmington","Oakland","Farmington","MI","48333","Midwest","cpalleyne","va*XYH1FT"
"421030","Ms.","Christopher","X","Arce","F","christopher.arce@gmail.com","Elliott Arce","Theodora Arce","Mayne","5/5/1960","04:12:27 AM","57.27","52","6/1/1985","Q2","H1","1985","6","June","Jun","1","Saturday","Sat","32.18","78629","0%","268-17-6817","479-502-0417","Hot Springs National Park","Garland","Hot Springs National Park","AR","71901","South","cxarce","eNk3#+4MCE{/1z"
"118022","Mrs.","Eliana","W","Patel","F","eliana.patel@comcast.net","Keenan Patel","Maris Patel","Calabrese","12/28/1957","02:42:17 AM","59.62","44","12/1/2014","Q4","H2","2014","12","December","Dec","1","Monday","Mon","2.66","165212","18%","098-02-7365","202-659-8631","Washington","District of Columbia","Washington","DC","20314","South","ewpatel","4Lhk_};%0U!_|gK"
"395914","Ms.","Angelica","C","Duque","F","angelica.duque@yahoo.com","Eli Duque","Shana Duque","Pyles","1/18/1968","02:04:10 PM","49.56","53","2/12/1993","Q1","H1","1993","2","February","Feb","12","Friday","Fri","24.47","141863","19%","708-18-5618","229-704-3818","Centerville","Houston","Centerville","GA","31028","South","acduque","dV}0[i>}"
"770370","Ms.","Gabriela","W","Mercier","F","gabriela.mercier@gmail.com","Bo Mercier","Lola Mercier","Rathbone","1/30/1972","03:23:27 AM","45.52","42","7/17/2013","Q3","H2","2013","7","July","Jul","17","Wednesday","Wed","4.03","90017","10%","417-67-6065","239-443-8554","Leesburg","Lake","Leesburg","FL","34748","South","gwmercier","v~90#cWNs9G"
"884618","Mr.","Clay","Q","Veliz","M","clay.veliz@gmail.com","Dion Veliz","Pok Veliz","Chouinard","5/26/1990","03:01:29 AM","27.19","84","11/9/2015","Q4","H2","2015","11","November","Nov","9","Monday","Mon","1.72","120279","24%","556-99-1008","505-281-4582","Canjilon","Rio Arriba","Canjilon","NM","87515","West","cqveliz","3|34XijcCG"
"464906","Dr.","Neil","N","Melchor","M","neil.melchor@aol.com","King Melchor","Lorina Melchor","Crissman","11/14/1959","09:03:22 AM","57.74","57","1/29/2000","Q1","H1","2000","1","January","Jan","29","Saturday","Sat","17.51","98109","2%","313-35-2624","603-356-7043","Holderness","Grafton","Holderness","NH","3245","Northeast","nnmelchor","IA*QP*}xgI"
"459158","Dr.","Dante","D","Averett","M","dante.averett@exxonmobil.com","Anton Averett","Georgie Averett","Aycock","11/16/1992","09:39:22 AM","24.71","56","4/15/2014","Q2","H1","2014","4","April","Apr","15","Tuesday","Tue","3.29","51869","20%","171-86-6683","385-220-5587","Logan","Cache","Logan","UT","84321","West","ddaverett","sD?WhU#M"
"287546","Mrs.","Deeanna","R","Griggs","F","deeanna.griggs@ntlworld.com","Fritz Griggs","Madelyn Griggs","Cravens","9/30/1971","09:46:29 AM","45.86","49","1/20/1997","Q1","H1","1997","1","January","Jan","20","Monday","Mon","20.53","106595","18%","048-15-2976","236-641-1491","Shiloh","Shiloh","Shiloh","VA","22549","South","drgriggs","DC4ydU38-;yC0"
